PERMNO,DelistingDt,DelDtPrc,DelDtPrcFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,DelPERMNO,DelPERMCO,DelRet,DelRetMissType,DelNextDt,DelNextPrc,DelNextPrcFlg,DelAmtDt,DelDivAmt,DelDisType,DelDlyDt,PrimaryExch,SICCD,NASDIssuno
19007,2020-03-04,9.950000,TR,GDR,VCL,DELQ,PRCF,0,0,,DM,,,DM,,,NO,2020-03-05,Q,9999,80404
19016,2022-12-30,11.170000,TR,MER,FPAY,UNAV,CSHN,0,57529,-0.015219,MV,,,DA,2023-01-03,0.000000,D2,2023-01-03,Q,9999,80763
19026,2024-12-12,0.065000,TR,GDR,VCL,BKPY,PRCF,0,0,,DM,,,DM,,,NO,2024-12-13,Q,9999,80687
19029,2021-06-10,10.870000,TR,MER,FPAY,UNAV,STK,21556,58465,-0.010120,NA,,,DA,2021-06-11,10.760000,D1,2021-06-11,Q,9999,80498
19031,2021-03-12,53.010000,TR,MER,FPAY,UNAV,CASH,0,53846,-0.000189,NA,,,DA,2021-03-15,53.000000,D1,2021-03-15,Q,0,80645
19033,2023-05-30,4.820000,TR,MER,FPAY,UNAV,STK,13787,54326,-0.009283,NA,,,DA,2023-05-31,4.775256,D1,2023-05-31,N,6798,0
19034,2023-11-15,0.186400,TR,GDR,VCL,FING,PRCF,0,0,-0.517167,NA,2023-11-16,0.090000,DP,2023-11-16,0.000000,NO,2023-11-16,Q,9999,80646
19042,2020-05-21,22.480000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001024,NA,,,DA,2020-05-22,22.503010,D1,2020-05-22,R,6726,0
19058,2023-05-10,1.250000,TR,GDR,VCL,DELQ,PRCF,0,0,-0.276000,NA,2023-05-12,0.905000,DP,2023-05-12,0.000000,NO,2023-05-11,N,6022,0
19061,2024-07-16,0.300000,TR,GDR,VCL,FING,PRCF,0,0,-0.496667,NA,2024-07-17,0.151000,DP,2024-07-17,0.000000,NO,2024-07-17,Q,5043,81044
19067,2024-08-07,0.325000,TR,GDR,VCL,FING,PRCF,0,0,-0.070769,NA,2024-08-08,0.302000,DP,2024-08-08,0.000000,NO,2024-08-08,Q,9999,79982
19069,2024-09-27,1.260000,TR,GEX,FPAY,UNAV,STK,25438,56943,1.460317,NA,,,DA,2024-09-30,3.100000,D1,2024-09-30,Q,0,99995084
19072,2024-06-03,0.145000,TR,GDR,VCL,FING,PRCF,0,0,-0.172414,NA,2024-06-04,0.120000,DP,2024-06-04,0.000000,NO,2024-06-04,Q,9999,80402
19074,2023-09-25,8.500000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2023-09-26,8.500000,D1,2023-09-26,Q,9999,80825
19075,2022-09-22,0.099900,TR,GDR,VCL,FING,PRCF,0,0,-0.779780,NA,2022-09-23,0.022000,DP,2022-09-23,0.000000,NO,2022-09-23,Q,9999,80912
19083,2020-02-19,0.310000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.258065,NA,2020-02-20,0.230000,DP,2020-02-20,0.000000,NO,2020-02-20,Q,9999,78538
19088,2020-10-01,27.170000,BA,MER,FPAY,UNAV,STK,19913,56319,0.003128,NA,,,DA,2020-10-02,27.255000,D1,2020-10-02,B,6726,0
19089,2024-11-08,26.250000,TR,MER,FPAY,UNAV,STK,25802,58526,0.000381,NA,,,DA,2024-11-11,26.260000,D1,2024-11-11,R,6726,0
19090,2022-04-22,78.590000,TR,MER,FPAY,UNAV,STK,23006,59253,-0.032829,NA,,,DA,2022-04-25,76.010000,D1,2022-04-25,R,6726,0
19097,2022-08-22,23.442500,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000760,NA,,,DA,2022-08-23,23.424680,D2,2022-08-23,R,6726,0
19101,2022-06-10,24.350000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003607,NA,,,DA,2022-06-13,24.437830,D1,2022-06-13,R,6726,0
19106,2021-06-07,13.190000,TR,MER,FPAY,UNAV,STK,21409,58342,0.053071,NA,,,DA,2021-06-08,13.890000,D1,2021-06-08,N,6799,0
19109,2021-12-03,20.895000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.017894,NA,,,DA,2021-12-06,20.521100,D1,2021-12-06,R,6726,0
19110,2020-04-29,18.975000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001988,NA,,,DA,2020-04-30,19.012720,D1,2020-04-30,B,6726,0
19112,2021-09-17,32.257700,TR,MER,FPAY,UNAV,STK,22037,58766,-0.014499,NA,,,DA,2021-09-20,31.790000,D1,2021-09-20,R,6726,0
19118,2021-10-22,49.000000,TR,GEX,FPAY,UNAV,STK,22141,56319,-0.000102,NA,,,DA,2021-10-25,48.995000,D1,2021-10-25,R,6726,0
19132,2023-03-31,17.385000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000000,NA,,,DA,2023-04-03,17.385000,D1,2023-04-03,Q,6726,81126
19136,2023-12-19,0.220000,TR,GDR,VCL,FING,PRCF,0,0,-0.586364,NA,2023-12-20,0.091000,DP,2023-12-20,0.000000,NO,2023-12-20,Q,9999,80949
19138,2021-09-29,9.860000,TR,MER,FPAY,UNAV,STK,21955,58741,0.035497,NA,,,DA,2021-09-30,10.210000,D1,2021-09-30,Q,9999,80593
19139,2022-08-24,8.450000,TR,GDR,VCL,FING,PRCF,0,0,0.017751,NA,2022-08-25,8.600000,DP,2022-08-25,0.000000,NO,2022-08-25,Q,9999,79627
19141,2022-09-06,0.410000,TR,GDR,VCL,FING,PRCF,0,0,-0.390244,NA,2022-09-07,0.250000,DP,2022-09-07,0.000000,NO,2022-09-07,Q,9999,81039
19143,2023-10-16,0.410000,TR,GDR,VCL,FING,PRCF,0,0,-0.634146,NA,2023-10-17,0.150000,DP,2023-10-17,0.000000,NO,2023-10-17,Q,9999,79336
19156,2023-10-30,25.675000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000687,NA,,,DA,2023-10-31,25.692630,D1,2023-10-31,B,6726,0
19163,2024-02-09,6.570000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.937058,NA,,,DA,2024-04-09,0.413527,D2,2024-02-12,N,6719,0
19165,2024-10-10,16.282600,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.019058,NA,,,DA,2024-10-11,15.972280,D1,2024-10-11,R,6726,0
19168,2021-03-15,2.367000,TR,GDR,VCL,DELQ,PRCF,0,0,,DM,,,DM,,,NO,2021-03-16,N,6513,0
19170,2024-09-27,44.155000,TR,MER,FPAY,UNAV,STK,25458,54446,-0.000070,NA,,,DA,2024-09-30,44.151900,D1,2024-09-30,R,6726,0
19173,2021-07-07,9.500000,TR,MER,FPAY,UNAV,STK,21692,58541,-0.005263,NA,,,DA,2021-07-08,9.450000,D1,2021-07-08,N,6799,0
19177,2023-02-22,17.910000,BA,MER,FPAY,UNAV,CASH,0,15473,0.005025,NA,,,DA,2023-02-23,18.000000,D1,2023-02-23,Q,9999,81005
19181,2024-12-23,0.850000,TR,GDR,VCL,DELQ,PRCF,0,0,,DM,,,DM,,,NO,2024-12-24,Q,9999,80985
19186,2022-04-22,10.180000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003163,NA,,,DA,2022-04-25,10.212200,D1,2022-04-25,Q,9999,80841
19188,2023-02-03,15.000000,TR,GDR,VCL,CORQ,PRCF,0,0,0.020000,NA,2023-02-06,15.300000,DP,2023-02-06,0.000000,NO,2023-02-06,Q,9999,80932
19189,2022-04-05,3.000000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2022-04-06,3.000000,D1,2022-04-06,Q,9999,81049
19194,2023-11-22,0.197000,TR,GDR,VCL,FING,PRCF,0,0,-0.416244,NA,2023-11-24,0.115000,DP,2023-11-24,0.000000,NO,2023-11-24,Q,9999,81112
19199,2021-12-07,47.280000,TR,MER,FPAY,UNAV,CASH,0,4557,0.004653,NA,,,DA,2021-12-08,47.500000,D1,2021-12-08,Q,9999,81140
19202,2022-01-24,6.780000,TR,MER,FPAY,UNAV,CASH,0,0,0.017699,NA,,,DA,2022-01-25,6.900000,D1,2022-01-25,N,5712,0
19205,2022-01-14,49.008800,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000276,NA,,,DA,2022-01-18,49.022320,D1,2022-01-18,R,6726,0
19206,2021-09-17,70.010000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002524,NA,,,DA,2021-09-20,70.186700,D1,2021-09-20,R,6726,0
19207,2021-09-17,68.445000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006298,NA,,,DA,2021-09-20,68.876070,D1,2021-09-20,R,6726,0
19209,2024-01-26,19.060000,TR,MER,FPAY,UNAV,STK,24726,55546,0.013221,NA,,,DA,2024-01-29,19.312000,D1,2024-01-29,R,6726,0
19210,2023-12-27,20.480000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002407,NA,,,DA,2023-12-28,20.529290,D1,2023-12-28,R,6726,0
19213,2023-01-20,31.374800,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000401,NA,,,DA,2023-01-23,31.387390,D1,2023-01-23,R,6726,0
19230,2024-01-29,0.490000,TR,GDR,VCL,DEEX,PRCF,0,0,-0.081633,NA,2024-01-30,0.450000,DP,2024-01-30,0.000000,NO,2024-01-30,Q,9999,84498
19252,2023-01-31,28.650000,TR,MER,FPAY,UNAV,STK,69586,6827,0.008132,NA,,,DA,2023-02-01,28.882980,D1,2023-02-01,Q,9999,81198
19256,2022-11-18,22.150000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005092,NA,,,DA,2022-11-21,22.037210,D1,2022-11-21,Q,6726,81231
19272,2021-11-30,25.350000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000065,NA,,,DA,2021-12-01,25.348350,D1,2021-12-01,Q,6726,81253
19273,2022-12-15,25.390000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000051,NA,,,DA,2022-12-16,25.391300,D1,2022-12-16,Q,6726,81252
19274,2023-12-15,24.775000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000463,NA,,,DA,2023-12-18,24.763530,D1,2023-12-18,Q,6726,81251
19275,2024-12-16,23.870000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000659,NA,,,DA,2024-12-17,23.885740,D1,2024-12-17,Q,6726,81250
19283,2023-08-17,29.990000,TR,MER,FPAY,UNAV,CASH,0,53688,0.000333,NA,,,DA,2023-08-18,30.000000,D1,2023-08-18,N,3355,0
19287,2024-04-18,0.445000,TR,GDR,VCL,FING,PRCF,0,0,0.133258,NA,2024-04-19,0.504300,DP,2024-04-19,0.000000,NO,2024-04-19,N,5999,0
19288,2022-12-16,33.060000,TR,MER,FPAY,UNAV,STK,23585,59239,-0.017181,NA,,,DA,2022-12-19,32.492000,D1,2022-12-19,B,6726,0
19295,2023-08-04,0.127000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.055118,NA,2023-08-07,0.120000,DP,2023-08-07,0.000000,NO,2023-08-07,N,7382,0
19296,2023-07-28,38.610000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000092,NA,,,DA,2023-07-31,38.613560,D1,2023-07-31,R,6726,0
19301,2022-03-04,9.950000,TR,GDR,VCL,LP,PRCF,0,0,-0.016080,NA,2022-03-10,9.790000,DP,2022-03-10,0.000000,NO,2022-03-07,N,6799,0
19310,2024-07-31,25.090000,TR,MER,FPAY,UNAV,STK,23882,59562,-0.004428,NA,,,DA,2024-08-01,24.978900,D1,2024-08-01,Q,9999,81276
19311,2022-11-11,7.300000,TR,MER,FPAY,UNAV,STK,23515,59439,-0.630137,NA,,,DA,2022-11-14,2.700000,D1,2022-11-14,Q,9999,80914
19329,2023-09-06,46.760000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002341,NA,,,DA,2023-09-07,46.869470,D1,2023-09-07,R,6726,0
19341,2021-08-23,47.635000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000162,NA,,,DA,2021-08-24,47.627300,D1,2021-08-24,B,6726,0
19344,2021-08-23,44.870000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000634,NA,,,DA,2021-08-24,44.841560,D1,2021-08-24,B,6726,0
19345,2021-08-23,42.344900,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000128,NA,,,DA,2021-08-24,42.350320,D1,2021-08-24,B,6726,0
19347,2022-11-08,0.710000,TR,GDR,VCL,LP,PRCF,0,0,-0.660563,NA,2022-11-09,0.241000,DP,2022-11-09,0.000000,NO,2022-11-09,N,6799,0
19348,2024-02-20,1.860000,TR,GDR,VCL,FING,PRCF,0,0,0.387097,NA,2024-02-21,2.580000,DP,2024-02-21,0.000000,NO,2024-02-21,Q,9999,80638
19355,2021-11-19,10.280000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002918,NA,,,DA,2021-11-22,10.310000,D1,2021-11-22,Q,9999,80750
19359,2024-10-29,38.075000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001465,NA,,,DA,2024-10-30,38.130780,D1,2024-10-30,B,6726,0
19361,2021-10-22,20.949400,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.001363,NA,,,DA,2021-10-25,20.920840,D1,2021-10-25,R,6726,0
19362,2022-01-07,0.388700,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.021261,NA,,,DA,2022-01-10,0.380436,D1,2022-01-10,R,6726,0
19363,2022-01-07,7.260000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004174,NA,,,DA,2022-01-10,7.290300,D1,2022-01-10,B,6726,0
19364,2021-09-22,26.972100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000215,NA,,,DA,2021-09-23,26.977910,D1,2021-09-23,B,6726,0
19365,2024-12-19,22.380000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000961,NA,,,DA,2024-12-20,22.401504,D2,2024-12-20,B,6726,0
19388,2024-12-30,4.130000,TR,GDR,VCL,INSC,PRCF,0,0,-0.491525,NA,2024-12-31,2.100000,DP,2024-12-31,0.000000,NO,2024-12-31,N,2821,0
19389,2024-09-27,45.945000,TR,MER,FPAY,UNAV,STK,25458,54446,-0.000112,NA,,,DA,2024-09-30,45.939840,D1,2024-09-30,R,6726,0
19392,2023-01-18,0.503601,TR,MER,FPAY,UNAV,USTK,0,0,-0.032488,NA,,,DA,2023-01-19,0.487240,D1,2023-01-19,Q,9999,81275
19396,2023-11-30,7.150000,TR,MER,FPAY,UNAV,STK,23416,59400,0.045455,NA,,,DA,2023-12-01,7.475000,D1,2023-12-01,Q,9999,81373
19399,2021-06-21,10.010000,TR,GDR,VCL,CORQ,PRCF,0,0,0.001998,NA,2021-06-22,10.030000,DP,2021-06-22,0.000000,NO,2021-06-22,Q,9999,81074
19408,2024-11-29,5.010000,TR,GDR,VCL,FING,PRCF,0,0,0.195609,NA,2024-12-02,5.990000,DP,2024-12-02,0.000000,NO,2024-12-02,Q,9999,81534
19410,2022-10-13,20.010000,TR,MER,FPAY,UNAV,CASH,0,3230,-0.000500,NA,,,DA,2022-10-14,20.000000,D1,2022-10-14,Q,9999,81485
19415,2022-07-29,17.350000,TR,MER,FPAY,UNAV,STK,18684,56760,0.002118,NA,,,DA,2022-08-01,17.386750,D1,2022-08-01,N,6726,0
19417,2022-11-30,3.200000,TR,MER,FPAY,UNAV,STK,15221,55196,0.013174,NA,,,DA,2022-12-01,3.242157,D1,2022-12-01,A,6799,0
19418,2022-01-14,61.243300,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000513,NA,,,DA,2022-01-18,61.211870,D1,2022-01-18,R,6726,0
19419,2022-09-23,45.195800,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003714,NA,,,DA,2022-09-26,45.363640,D1,2022-09-26,R,6726,0
19420,2021-09-17,71.252000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001299,NA,,,DA,2021-09-20,71.344540,D1,2021-09-20,R,6726,0
19424,2024-01-26,18.594900,TR,MER,FPAY,UNAV,STK,24730,55546,0.010761,NA,,,DA,2024-01-29,18.795000,D1,2024-01-29,R,6726,0
19435,2021-06-16,21.560000,TR,MER,FPAY,UNAV,STK,14565,54803,-0.014516,NA,,,DA,2021-06-17,21.247030,D1,2021-06-17,N,6722,0
19450,2024-10-10,40.025000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000037,NA,,,DA,2024-10-11,40.026470,D2,2024-10-11,B,6726,0
19461,2022-11-30,13.290000,TR,MER,FPAY,UNAV,CSHN,0,21102,-0.059443,MV,,,DA,2022-12-01,0.000000,D2,2022-12-01,Q,9999,81432
19462,2023-12-26,0.263000,TR,MER,FPAY,UNAV,STK,20288,57621,-0.170023,NA,,,DA,2023-12-27,0.218284,D1,2023-12-27,Q,9999,81382
19467,2024-09-20,40.000100,TR,GEX,FPAY,UNAV,USTK,0,0,-0.006002,NA,,,DA,2024-09-23,39.760000,D1,2024-09-23,Q,9999,81215
19469,2021-04-05,9.750000,TR,MER,FPAY,UNAV,STK,21066,58207,0.106667,NA,,,DA,2021-04-06,10.790000,D1,2021-04-06,Q,9999,81331
19475,2024-06-03,21.550000,TR,MER,FPAY,UNAV,CSHN,0,29908,-0.025522,MV,,,DA,2024-06-04,0.000000,D2,2024-06-04,Q,9999,81447
19477,2024-03-28,4.025000,TR,MER,FPAY,UNAV,CASH,0,0,0.013665,NA,,,DA,2024-04-01,4.080000,D1,2024-04-01,Q,9999,81054
19480,2023-08-01,0.066600,TR,GDR,VCL,FING,PRCF,0,0,-0.144144,NA,2023-08-02,0.057000,DP,2023-08-02,0.000000,NO,2023-08-02,Q,9999,81442
19486,2024-12-10,0.559700,TR,GDR,VCL,FING,PRCF,0,0,0.002323,NA,2024-12-11,0.561000,DP,2024-12-11,0.000000,NO,2024-12-11,Q,9999,81209
19504,2023-09-29,0.998100,TR,MER,FPAY,UNAV,CASH,0,38406,0.001904,NA,,,DA,2023-10-02,1.000000,D1,2023-10-02,Q,9999,81678
19515,2024-02-29,1.822200,TR,GDR,VCL,BKPY,PRCF,0,0,-0.917682,NA,2024-03-04,0.150000,DP,2024-03-04,0.000000,NO,2024-03-01,A,7389,0
19519,2021-07-02,9.750000,TR,MER,FPAY,UNAV,STK,21617,58517,-0.073846,NA,,,DA,2021-07-06,9.030000,D1,2021-07-06,N,6799,0
19521,2023-09-18,1.630000,TR,GDR,VCL,FING,PRCF,0,0,-0.110429,NA,2023-09-19,1.450000,DP,2023-09-19,0.000000,NO,2023-09-19,N,3711,0
19522,2022-08-22,26.564600,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000186,NA,,,DA,2022-08-23,26.569529,D2,2022-08-23,R,6726,0
19523,2022-08-22,16.729200,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000460,NA,,,DA,2022-08-23,16.721510,D1,2022-08-23,R,6726,0
19528,2023-10-18,16.813100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.016011,NA,,,DA,2023-10-19,17.082300,D1,2023-10-19,R,6726,0
19539,2024-02-02,2.300000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.634783,NA,2024-02-06,0.840000,DP,2024-02-06,0.000000,NO,2024-02-05,N,6799,0
19543,2023-04-11,14.700000,TR,MER,FPAY,UNAV,CSHN,0,0,-0.013605,MV,,,DA,2023-04-12,0.000000,D2,2023-04-12,Q,9999,81435
19547,2024-07-31,44.960000,TR,MER,FPAY,UNAV,CASH,0,54287,0.000890,NA,,,DA,2024-08-01,45.000000,D1,2024-08-01,Q,9999,81587
19548,2022-08-12,1.540000,TR,MER,FPAY,UNAV,CASH,0,0,0.038961,NA,,,DA,2022-08-15,1.600000,D1,2022-08-15,Q,9999,81486
19552,2023-11-10,20.540000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002595,NA,,,DA,2023-11-13,20.486700,D1,2023-11-13,Q,6726,81721
19567,2021-03-31,60.050000,TR,MER,FPAY,UNAV,CASH,0,21188,-0.000833,NA,,,DA,2021-04-01,60.000000,D1,2021-04-01,Q,9999,81563
19570,2024-10-07,0.207100,TR,GDR,VCL,FING,PRCF,0,0,-0.227426,NA,2024-10-08,0.160000,DP,2024-10-08,0.000000,NO,2024-10-08,Q,9999,81562
19571,2022-03-10,28.545000,BA,GLI,FPAY,UNAV,UNAV,0,0,-0.000591,NA,,,DA,2022-03-11,28.528140,D1,2022-03-11,Q,6726,81358
19572,2023-04-20,6.160000,TR,MER,FPAY,UNAV,CASH,0,0,-0.001623,NA,,,DA,2023-04-21,6.150000,D1,2023-04-21,Q,9999,81626
19573,2023-12-26,12.500000,TR,MER,FPAY,UNAV,CASH,0,21102,0.000000,NA,,,DA,2023-12-27,12.500000,D1,2023-12-27,Q,9999,81673
19578,2023-03-29,18.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000527,NA,,,DA,2023-03-30,19.000000,D1,2023-03-30,Q,9999,81274
19586,2023-04-10,0.158600,TR,GDR,VCL,FING,PRCF,0,0,-0.823455,NA,2023-04-11,0.028000,DP,2023-04-11,0.000000,NO,2023-04-11,N,2834,0
19587,2021-09-17,53.031500,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.001488,NA,,,DA,2021-09-20,52.952600,D1,2021-09-20,R,6726,0
19590,2020-12-29,25.498200,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000863,NA,,,DA,2020-12-30,25.476190,D1,2020-12-30,R,6726,0
19605,2023-05-01,39.000000,TR,MER,FPAY,UNAV,CASH,0,21185,0.000000,NA,,,DA,2023-05-02,39.000000,D1,2023-05-02,N,8099,0
19613,2024-01-19,36.380800,TR,MER,FPAY,UNAV,STK,24684,59682,0.004129,NA,,,DA,2024-01-22,36.531000,D1,2024-01-22,B,6726,0
19619,2024-05-08,0.090000,TR,GDR,VCL,FING,PRCF,0,0,-0.344444,NA,2024-05-09,0.059000,DP,2024-05-09,0.000000,NO,2024-05-09,Q,9999,81725
19621,2024-05-28,0.292561,TR,GDR,VCL,BKPY,PRCF,0,0,-0.822259,NA,2024-05-29,0.052000,DP,2024-05-29,0.000000,NO,2024-05-29,Q,9999,81603
19622,2022-05-27,10.500000,TR,MER,FPAY,UNAV,CASH,0,10876,0.000000,NA,,,DA,2022-05-31,10.500000,D1,2022-05-31,Q,9999,81752
19627,2024-02-16,6.480000,TR,MER,FPAY,UNAV,CASH,0,0,0.003086,NA,,,DA,2024-02-20,6.500000,D1,2024-02-20,Q,9999,81783
19630,2023-05-31,11.200000,TR,GDR,VCL,FING,PRCF,0,0,0.025893,NA,2023-06-01,11.490000,DP,2023-06-01,0.000000,NO,2023-06-01,Q,9999,80554
19631,2023-12-20,0.199000,TR,GDR,VCL,FING,PRCF,0,0,-0.246231,NA,2023-12-21,0.150000,DP,2023-12-21,0.000000,NO,2023-12-21,Q,9999,81503
19637,2021-12-02,29.870000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001946,NA,,,DA,2021-12-03,29.928120,D1,2021-12-03,Q,6726,81726
19639,2024-05-29,34.110000,TR,MER,FPAY,UNAV,CSHN,0,43351,-0.004251,MV,,,DA,2024-05-30,0.000000,MU,2024-05-30,Q,9999,80134
19640,2023-11-16,0.100000,TR,GDR,VCL,FING,PRCF,0,0,-0.590000,NA,2023-11-17,0.041000,DP,2023-11-17,0.000000,NO,2023-11-17,Q,9999,81187
19643,2022-01-14,3.210000,TR,MER,FPAY,UNAV,CASH,0,4756,0.019614,NA,,,DA,2022-01-18,3.272960,D1,2022-01-18,Q,9999,81545
19645,2023-11-01,0.157000,TR,GDR,VCL,FING,PRCF,0,0,0.127389,NA,2023-11-02,0.177000,DP,2023-11-02,0.000000,NO,2023-11-02,Q,9999,81751
19646,2023-06-16,10.530000,BA,GLI,FPAY,UNAV,UNAV,0,0,0.000000,NA,,,DA,2023-06-20,10.530000,D1,2023-06-20,Q,9999,81444
19650,2024-03-06,1.110000,TR,GDR,VCL,FING,PRCF,0,0,-0.378378,NA,2024-03-07,0.690000,DP,2024-03-07,0.000000,NO,2024-03-07,Q,9999,78700
19652,2022-02-03,9.830000,TR,MER,FPAY,UNAV,STK,22763,59164,0.227772,NA,,,DA,2022-02-04,12.069000,D1,2022-02-04,Q,9999,81639
19660,2023-05-11,12.040000,TR,MER,FPAY,UNAV,CASH,0,0,0.000831,NA,,,DA,2023-05-12,12.050000,D1,2023-05-12,Q,9999,81856
19664,2016-03-15,8.050000,TR,MER,FPAY,UNAV,STK,14806,54957,-0.104969,NA,,,DA,2016-03-16,7.205000,D1,2016-03-16,Q,9999,99995058
19665,2020-04-14,4.045000,TR,GEX,FPAY,UNAV,STK,15631,55390,-0.107491,NA,,,DA,2020-04-15,3.610200,D1,2020-04-15,Q,9999,99995059
19666,2017-09-18,0.460000,TR,GEX,FPAY,UNAV,STK,15913,55511,1.586957,NA,,,DA,2017-09-19,1.190000,D1,2017-09-19,Q,9999,99995060
19667,2019-11-25,1.200000,TR,GEX,FPAY,UNAV,STK,16306,55699,0.000000,NA,,,DA,2019-11-26,1.200000,D1,2019-11-26,Q,9999,99995061
19670,2020-06-16,7.610000,TR,MER,FPAY,UNAV,STK,18781,57264,-0.638633,NA,,,DA,2020-06-17,2.750000,D1,2020-06-17,Q,9999,80281
19671,2020-06-29,6.090000,TR,GEX,FPAY,UNAV,STK,19022,56920,0.002956,NA,,,DA,2020-06-30,6.108000,D1,2020-06-30,Q,9999,99995062
19675,2018-05-31,36.260000,TR,GEX,FPAY,UNAV,STK,88467,37957,0.042747,NA,,,DA,2018-06-01,37.810000,D1,2018-06-01,Q,7379,99995066
19752,2023-11-01,88.660000,TR,MER,FPAY,UNAV,STK,11850,20678,0.033751,NA,,,DA,2023-11-02,91.652400,D1,2023-11-02,N,1382,0
19754,2023-01-30,0.295000,TR,GDR,VCL,CORQ,PRCF,0,0,0.033898,NA,2023-01-31,0.305000,DP,2023-01-31,0.000000,NO,2023-01-31,A,1081,0
19755,2024-01-05,22.614000,TR,MER,FPAY,UNAV,STK,19759,54446,0.009258,NA,,,DA,2024-01-08,22.823350,D1,2024-01-08,Q,6726,82207
19758,2024-01-05,22.430000,TR,MER,FPAY,UNAV,STK,19759,54446,0.011460,NA,,,DA,2024-01-08,22.687040,D1,2024-01-08,Q,6726,82206
19761,2023-11-14,20.470000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000002,NA,,,DA,2023-11-15,20.470040,D1,2023-11-15,Q,6726,82203
19767,2022-08-16,10.010000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000889,NA,,,DA,2022-08-17,10.018900,D1,2022-08-17,N,7389,0
19782,2022-10-14,24.040000,TR,MER,FPAY,UNAV,STK,23483,59239,0.001248,NA,,,DA,2022-10-17,24.070000,D1,2022-10-17,R,6726,0
19784,2023-07-18,28.932500,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000607,NA,,,DA,2023-07-19,28.914950,D1,2023-07-19,R,6726,0
19786,2024-07-25,35.905000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000205,NA,,,DA,2024-07-26,35.912370,D1,2024-07-26,R,6726,0
19787,2021-09-29,7.740000,TR,MER,FPAY,UNAV,STK,22078,58774,-0.043928,NA,,,DA,2021-09-30,7.400000,D1,2021-09-30,A,7389,0
19789,2022-07-25,20.140000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.004070,NA,,,DA,2022-07-26,20.058030,D1,2022-07-26,N,6799,0
19795,2024-04-24,0.223100,TR,GDR,VCL,FING,PRCF,0,0,-0.596593,NA,2024-04-25,0.090000,DP,2024-04-25,0.000000,NO,2024-04-25,N,3679,0
19804,2022-07-22,9.350000,TR,MER,FPAY,UNAV,STK,23206,59329,-0.021390,NA,,,DA,2022-07-25,9.150000,D1,2022-07-25,N,6726,0
